Wed Jan  1 00:01:54 2014	52	Orienteers	Exit Strategy	orienteers
Fri Jan 24 02:48:30 2014	78	Banabila	The Late Hour	ZoomWorld
Fri Jan 24 02:57:09 2014	82	Akumu	World War Whatever	Between Worlds
Fri Jan 24 03:06:38 2014	81	Lackluster	4. Sfacidx3mulch (17/06/00)	n/a
Fri Jan 24 03:07:51 2014	82	UNN	You	Silence
Fri Jan 24 03:12:24 2014	82	Pelican Daughters	Remote Viewing	Bliss
Fri Jan 24 03:15:48 2014	83	Selway	Inside, Wasting Time	Ambient Systems II
Fri Jan 24 03:24:06 2014	81	Hollan Holmes	Timespace	The Farthest Fringes
Fri Jan 24 03:29:47 2014	84	Field Rotation	Regenzeit	Hope
Fri Jan 24 03:37:58 2014	87	Marconi Union	Through Glass	[Distance]
Fri Jan 24 03:43:36 2014	89	Elisa Luu	Noi	Un Giorno Sospreso
Fri Jan 24 03:49:30 2014	89	Mathias Grassow & Alio Die	The Falcon	Expanding Horizon
Fri Jan 24 04:00:10 2014	86	Alexander Daf	I Left You There	While You Were Sleeping
Fri Jan 24 04:04:44 2014	84	Joel David Palmer	Post Meridiem Eight	A.M. / P.M.
Fri Jan 24 04:09:27 2014	87	Ulrich Schnauss & Mark Peters	The Messiah Is Falling	Underrated Silence
Fri Jan 24 04:12:51 2014	88	Erik Wollo & Bernhard Wostheinrich	Mirror Image	Arcadia Borealis
Fri Jan 24 04:18:27 2014	82	Steve Roach	Thunderwalkers	Live at SoundQuest Fest
Fri Jan 24 04:29:41 2014	84	Squeegee	Opus 1	Drone Download Project Year 6
Fri Jan 24 04:39:10 2014	79	Centrozoon	Sense	Blast (Definitive Edition)
Fri Jan 24 04:51:51 2014	79	Nils Frahm	Less	Felt
Fri Jan 24 04:57:18 2014	80	Bing Satellites	Nothing For Miles	Nothing For Miles
Fri Jan 24 05:00:24 2014	78	Nemesis	Meander	Gigaherz
Fri Jan 24 05:02:58 2014	79	Patch	Aselate	Western Slope
Fri Jan 24 05:06:59 2014	82	Boards Of Canada	Skimming Stones	Boc Maxima
Fri Jan 24 05:09:06 2014	82	Magnetic Wind	Beginning	11
Fri Jan 24 05:19:50 2014	79	Yda	Cosmoyoga	n/a
Fri Jan 24 05:31:32 2014	85	Between Interval	Early Life Remainings	Autumn Continent
Fri Jan 24 05:38:57 2014	86	Chance of Bird	pure gray (faded)	n/a
Fri Jan 24 05:43:03 2014	85	System 7	Sirenes	Amberdelic Space
Fri Jan 24 05:47:54 2014	85	Alpha Wave Movement	Vistas Of Magnificence	The Edge Of Infinity
Fri Jan 24 05:54:13 2014	82	Steve Roach, Kevin Braheny, Michael Stearns	Specter [Roach]	Desert Solitaire
Fri Jan 24 06:02:43 2014	80	Jeff Oster	53 Mirrors	Surrender
Fri Jan 24 06:07:54 2014	81	Reef Project	Sun Fades Into Horizon	Aquaculture
Fri Jan 24 06:14:23 2014	79	Banabila & Erker & Machinefabriek & Zenial	Ill Rave	Banabila * Erker * Machinefabriek * Zenial
Fri Jan 24 06:18:07 2014	77	Blutiger Fluss	Ruhe Der Zeit	Dawn of Mars
Fri Jan 24 06:39:52 2014	86	Parallel Worlds	A Moment Frozen	Shade
Fri Jan 24 06:41:36 2014	82	Patrick O'Hearn	Resourceful Adaptation	Glaciation
Fri Jan 24 06:45:24 2014	81	Eastern Sun	Ashe	Integrate
Fri Jan 24 06:52:01 2014	80	Relcad	1 Think	Capitol Island
Fri Jan 24 06:56:04 2014	79	Vir Unis	A Deepening Shift	Stand Still Like The Hummingbird
Fri Jan 24 07:00:53 2014	78	Ricardo Villalobos	Reblop	RE: ECM
Fri Jan 24 07:09:07 2014	75	Steve Roach & Robert Rich	Silk Ridge	n/a
Fri Jan 24 07:14:59 2014	76	Robert Rich & B. Lustmord	Delusion Fields	Stalker
Fri Jan 24 07:24:31 2014	83	Vir Unis, James Johnson	Mapping The Four Worlds	Perimeter II
Fri Jan 24 07:32:28 2014	83	Steve Brand	Looking Into The Other	Looking Into The Other
Fri Jan 24 07:41:55 2014	79	Human Mesh Dance	Satellites (Ring The Sky)	Mindflower
Fri Jan 24 07:46:41 2014	75	David Barnes	Old Smithfield Atlantic	Axiom
Fri Jan 24 07:52:00 2014	80	Thom Brennan	Stories From the Forest	n/a
Fri Jan 24 07:58:12 2014	83	Patrick Millard	Alternating Frequencies	Generative Behaviors
Fri Jan 24 08:11:07 2014	84	Mike Kandel	Slow Boat To China	Excursions In Ambience - The Third Dimension
Fri Jan 24 08:18:49 2014	81	Fanger & Schonwalder	Analog Moods	Analog Overdose
Fri Jan 24 08:27:30 2014	83	Aether Generator	Licking Windows	Coloring Pad Sessions
Fri Jan 24 08:43:16 2014	79	Lackluster	Aged	[diginet002] lax ep
Fri Jan 24 08:47:05 2014	80	Bibio	Mind Bokeh	Mind Bokeh
Fri Jan 24 08:49:17 2014	79	O Yuki Conjugate	Equation	Equator
Fri Jan 24 08:53:55 2014	79	Epilektrician	Next Without For	Eidetic Swirl
Fri Jan 24 09:01:35 2014	86	Alexander Daf	Sleeping This Evening	n/a
Fri Jan 24 09:07:22 2014	76	Carbon Based Lifeforms	Terpene	Twentythree
Fri Jan 24 09:12:52 2014	77	Sharif Rashad	Le Voyage Dans La Lune	Galaxie - EP
Fri Jan 24 09:16:45 2014	78	Harold Budd And Brian Eno	Steal Away	Ambient 2 The Plateaux of Mirror
Fri Jan 24 09:17:59 2014	80	Gas	Zauberberg V	Zauberberg
Fri Jan 24 09:25:44 2014	80	Boards Of Canada	Concourse	Boc Maxima
Fri Jan 24 09:27:18 2014	81	Craig Padilla And Zero Ohms	The One	Path of Least Resistance
Fri Jan 24 09:35:36 2014	82	Interstitial	Temporal Arc	Temporal Arc
Fri Jan 24 09:50:56 2014	83	Solar Fields	Phase 01 From The Next End	[ Until We Meet The Sky ]
Fri Jan 24 09:59:17 2014	85	Greg Hunter And Mauxuam	Oumres	cloudcycle
Fri Jan 24 10:03:22 2014	81	Olafur Arnalds	Brotsjor	n/a
Fri Jan 24 10:07:07 2014	78	Al Gromer Khan	The Wayfarer	Space Hotel
Fri Jan 24 10:15:37 2014	75	Gel-Sol	Secret Is Land	IZ
Fri Jan 24 10:22:06 2014	74	Tape	love	perpetual dubbing
Fri Jan 24 10:27:18 2014	74	Encomiast	Amnios	Winter's End
Fri Jan 24 10:32:01 2014	83	Nils Frahm	Snippet	Felt
Fri Jan 24 10:36:20 2014	83	Global Communication	14 31 (Ob-Selon Mi-Nos)	76 14
Fri Jan 24 10:50:11 2014	79	Aerosol	Infinite Expanse	Airborne
Fri Jan 24 10:53:36 2014	80	Nux Vomica & Voice Of Eye	Tripod Of The Elixir	Fire of the Unitive Path: Three Rivers
Fri Jan 24 10:57:44 2014	77	23 Degrees	Turn Me On Dead Man	Born of Earth's Torments
Fri Jan 24 11:04:28 2014	79	Osiris Indriya	Submerged	Reach Within
Fri Jan 24 11:14:40 2014	66	Thom Brennan	Stories From the Forest	n/a
Fri Jan 24 11:22:32 2014	69	Fanger & Schonwalder	Emano N	n/a
Fri Jan 24 11:23:36 2014	71	Peter DiPhillips	Mageroya	Midnight Sun
Fri Jan 24 11:40:31 2014	66	Control X	Tango Uniform	To Abort Transmission
Fri Jan 24 11:48:45 2014	67	Gilded	Straight Crest	Terrane
Fri Jan 24 11:50:13 2014	69	Ulfur	White Mountain	White Mountain
Fri Jan 24 11:53:54 2014	69	Markus Guentner	Umgebung	1981
Fri Jan 24 11:59:57 2014	72	Brian Eno	Going Unconscious	Another Day On Earth
Fri Jan 24 12:04:07 2014	69	Elemental Journey	Where The Evening Meets The Sky	Absolute Ambient Volume 2
Fri Jan 24 12:11:00 2014	72	Brian Eno & Harold Budd	Lost In The Humming Air	The Pearl
Fri Jan 24 12:15:09 2014	72	Carmen Rizzo, Kate Havnevik	All Is Forgiven (Feat. Kate Havnevik) (Carmen Rizzo Remix)	Ornament of an Imposter (Remixed)
Fri Jan 24 12:19:49 2014	74	Harold Budd	The Candied Room	The Room
Fri Jan 24 12:23:15 2014	78	Subseason	No Sound In Particular	Subseason: 1
Fri Jan 24 12:27:27 2014	79	David Arkenstone	Collective Dream	Ambient World
Fri Jan 24 12:36:10 2014	73	Patch	Isot	Western Slope
Fri Jan 24 12:38:38 2014	75	Ulrich Schnauss & Mark Peters	Amoxicilin	Underrated Silence
Fri Jan 24 12:42:04 2014	73	Nils Quak	Sinterbecken	Aether
Fri Jan 24 12:50:10 2014	73	Guy J	Intro 2	1000 Words
Fri Jan 24 12:52:32 2014	75	Nils Frahm	More	Felt
Fri Jan 24 13:00:37 2014	78	Chronotope Project	Sirens	Solar Winds
Fri Jan 24 13:07:55 2014	76	Bvdub	The Past Disappears	Tribes At The Temple Of Silence
Fri Jan 24 13:19:01 2014	76	Alkor	The Background	descibe your nature ep
Fri Jan 24 13:24:44 2014	75	Kawatin	Recovery Of Lost Function	Recovery of lost function
Fri Jan 24 13:29:30 2014	72	Biosphere	Shika-1	N-Plants
Fri Jan 24 13:37:06 2014	67	Daphne Oram	Pulse Persephone	Oramics
Fri Jan 24 13:40:59 2014	65	Grains Of Sound	We Will Be Our Aliens	Rays Of Life Vol. 2 Under
Fri Jan 24 13:44:01 2014	60	Loscil	Enthalpy	Triplepoint
Fri Jan 24 13:48:52 2014	64	Marconi Union	Inter	[Distance]
Fri Jan 24 13:54:10 2014	65	Markus Guentner	In Moll 2	In Moll
Fri Jan 24 14:00:23 2014	65	Rlw	Ombre D'Erosion	Substantia Innominata 10" Series: A Sides
Fri Jan 24 14:10:27 2014	68	Hjaltalin	Kveldulfur	Sleepdrunk Seasons
Fri Jan 24 14:12:22 2014	65	Mahi Bukimi	Water In The Mirror	The Forests of Kur Zeme
Fri Jan 24 14:16:37 2014	61	Juanne Hanhisuanto	Spring	Padmospheres
Fri Jan 24 14:25:17 2014	66	Ulrich Schnauss & Jonas Munk	Made Of Sky	Epic
Fri Jan 24 14:27:08 2014	65	Resonant Drift	Fading Memories	Full Circle
Fri Jan 24 14:32:05 2014	65	Vir Unis	The Moon And Tomorrow	Stand Still Like The Hummingbird
Fri Jan 24 14:35:54 2014	64	Marconi Union	Flying (In Crimson Skies)	Different Colours
Fri Jan 24 14:42:26 2014	65	KiloWatts	Tank Park (DPP's Convoluted Mix)	Problems/Solved
Fri Jan 24 14:47:09 2014	64	Schiller	La Mer	Breathless
Fri Jan 24 14:51:09 2014	60	Osiris Indriya	Sovereign Integral	Reach Within
Fri Jan 24 14:56:40 2014	62	Nathan Siter	Myriad	Exosphere
Fri Jan 24 15:04:50 2014	55	Win Bent	Tidbit	Wet Weather Creek
Fri Jan 24 15:07:09 2014	59	Cliff Martinez	Skull Crushing	Drive (Original Motion Picture Soundtrack)
Fri Jan 24 15:12:49 2014	55	Gas	Zwei	Königsforst
Fri Jan 24 15:26:25 2014	55	Loscil	Motoc	Plume
Fri Jan 24 15:32:25 2014	59	Twigs & Yarn	Learning to Glisten	The Language Of Flowers
Fri Jan 24 15:37:29 2014	55	Horizontal Excursions	Quindar	n/a
Fri Jan 24 15:45:07 2014	60	Reef Project	Aquaculture	Aquaculture
Fri Jan 24 15:57:07 2014	57	The Winterhouse	The Twilight Turns A Deeper Blue	Sanctuary
Fri Jan 24 16:08:56 2014	62	Jalan Jalan	Ocean Blue	Bali
Fri Jan 24 16:16:08 2014	56	Control X	Ambient 7	To Abort Transmission
Fri Jan 24 16:24:08 2014	55	Dean De Benedictis	Death For Music	Salvaging The Past
Fri Jan 24 16:31:22 2014	56	Dan Pound	Cocoon	Cocoon
Fri Jan 24 16:46:36 2014	50	Sabi	Howling Out With Tight Neons	71:36 (Remixes by Kettel, Richard Devine, Julien Neto, Machinedrum)
Fri Jan 24 16:54:44 2014	47	Aidan Baker	When Sailors Die	The Sea Swells a Bit...
Fri Jan 24 17:11:33 2014	49	Ma Ja Le & James Johnson	Outside In	Seed
Fri Jan 24 17:21:22 2014	52	Build Buildings	This m., plus	Ceiling Lights from Street
Fri Jan 24 17:25:22 2014	51	Ishq	Arc	Sonic Incense Vol 1: Orchid
Fri Jan 24 17:31:40 2014	54	Ibizarre	The Eye Of God	The Ambient Collection Vol. 2
Fri Jan 24 17:38:09 2014	56	Alio Die	De-Altared	Deconsecrated and Pure
Fri Jan 24 17:54:30 2014	48	Various Artists	The Tribe Of The Flying Monkey	n/a
Fri Jan 24 18:10:55 2014	50	Joel David Palmer	Post Meridiem One	A.M. / P.M.
Fri Jan 24 18:15:54 2014	48	Alva Noto And Ryuichi Sakamoto	Duoon	Vrioon
Fri Jan 24 18:21:27 2014	50	Zheleznyak A.k.a. Sonic Faith	Northern Field	Attenuated In Ambient
Fri Jan 24 18:26:36 2014	48	Donato Wharton	Wake	Body Isolations
Fri Jan 24 18:29:09 2014	46	Richard Chartier	Wire.Re	Autistici Reworked: Resonating Wires
Fri Jan 24 18:38:07 2014	48	Ian Boddy And Parallel Worlds	Soliloquy	Exit Strategy
Fri Jan 24 18:44:55 2014	51	northern valentine	we walk together through a whisper	stars whisper
Fri Jan 24 18:52:24 2014	52	Infinite Scale	Second Nature	Ekko Location
Fri Jan 24 18:53:32 2014	52	David Arkenstone	Insomniax	Ambient World
Fri Jan 24 18:59:11 2014	51	MMOTHS	Losing You	Diaries
Fri Jan 24 19:02:54 2014	50	Jonathan Hughes	Caron	Circumflex
Fri Jan 24 19:08:54 2014	50	Jan Nemecek	Expecting Planet	n/a
Fri Jan 24 19:13:14 2014	48	Vir Unis, James Johnson	Indivisible Circles	Perimeter II
Fri Jan 24 19:21:15 2014	45	Markus Guentner	Altocomulus Opacus	Pop Ambient 2007
Fri Jan 24 19:28:22 2014	46	Dan Pound	Taming The Ally	Night Watch
Fri Jan 24 19:33:49 2014	46	Tlon	May We Be Us?	n/a
Fri Jan 24 19:39:17 2014	46	Gas	Zauberberg Iv	Zauberberg
Fri Jan 24 19:45:07 2014	46	Drum Komputer	E.P.L. (Femme Machine)	Ambient Intermix
Fri Jan 24 19:56:17 2014	44	Lusine ICL	Jetstream	Language Barrier
Fri Jan 24 20:01:15 2014	44	Sydalesis	Den Silhouettes	Ancestral Circles
Fri Jan 24 20:14:56 2014	44	Fu	Baraka Sequence	n/a
Fri Jan 24 20:18:44 2014	47	Perimeter	Beyond The Perimeter	Beyond The Perimeter
Fri Jan 24 20:36:26 2014	47	Julio Di Benedetto	Living Each Breath	Living At A Higher Frequency
Fri Jan 24 20:40:56 2014	48	Chris Armstrong	Reptilian Mind	A.I. Awakens
Fri Jan 24 20:46:28 2014	51	Steve Roach	Groove Immersion (Part Three)	Groove Immersion
Fri Jan 24 20:58:47 2014	51	Starseeds	Regina From The Future	Parallel Life
Fri Jan 24 21:04:00 2014	54	Pete Namlook & Tetsu Inoue	Orion Transfer 11	Shades Of Orion
Fri Jan 24 21:09:01 2014	56	Robin Guthrie & Harold Budd	The Girl With Colorful Thoughts	After The Night Falls
Fri Jan 24 21:13:17 2014	52	Interstitial	Frozen	Temporal Arc
Fri Jan 24 21:28:18 2014	53	84001	Db	n/a
Fri Jan 24 21:35:48 2014	60	Michael Trommer	Td Path 6	Favourite Places Vol. 2
Fri Jan 24 21:42:18 2014	60	Haiku	Voyage	Flow
Fri Jan 24 21:54:24 2014	57	Uocca	Mars rover Opportunity	Mars Exploration Rover Mission
Fri Jan 24 22:06:29 2014	60	Mirage Of Deep	Infinite Blue	Talking To Stars
Fri Jan 24 22:15:16 2014	61	Lucette Bourdin	Bird Talk	Drone Download Project Year 4 CD
Fri Jan 24 22:30:38 2014	61	Thom Brennan	Stories From the Forest	n/a
Fri Jan 24 22:38:54 2014	60	Soundhacker	Phxone	336 Hours Later
Fri Jan 24 22:44:19 2014	63	Inquiri	Hibernator	Walk For Miles
Fri Jan 24 22:48:24 2014	64	Mathias Grassow & Alio Die	Day Of Fulfilment	Expanding Horizon
Fri Jan 24 22:57:53 2014	62	Magnetic Wind	Between Earth And Sky	11
Fri Jan 24 23:05:54 2014	62	Patch	Ebb	Western Slope
Fri Jan 24 23:10:09 2014	59	Vir Unis, James Johnson	Disintegration And Bonding	Perimeter II
Fri Jan 24 23:13:23 2014	60	OTT	A Nice Little Place	Mir
Fri Jan 24 23:20:16 2014	63	Zeleznyak Aka Sonic Faith	09.11.01. Afternoon Ny	Cello Of Heaven
Fri Jan 24 23:30:38 2014	62	Frank Rothkamm	Self Levitation Science	Ghost of New York
Fri Jan 24 23:39:53 2014	61	Malloc	Dione, Rhea	Louisian Stars
Fri Jan 24 23:49:35 2014	64	Carbon Boy	Nano	Collection 2 - Moving
Fri Jan 24 23:55:09 2014	65	Klimek	Catalyst	Music To Fall Asleep
Fri Jan 24 23:58:18 2014	66	Elisa Luu	Warn Plate	Chromatic Sigh
Sat Jan 25 00:01:16 2014	64	O Yuki Conjugate	Sunchemical	Equator
Sat Jan 25 00:07:16 2014	67	Ghost Of An Alien	The New Temple	The Ghost of an Alien
Sat Jan 25 00:15:07 2014	65	Steve Roach	MercIful Eyes	Day Out Of Time
Sat Jan 25 00:19:51 2014	71	Jonn Serrie	The Auran Vector	Planetary Chronicles Volume 1
Sat Jan 25 00:25:17 2014	70	Lusine	Drip	Serial Hodgepodge
Sat Jan 25 00:27:26 2014	69	Aether Generator	The Texture Of Paint	Coloring Pad Sessions
Sat Jan 25 00:37:41 2014	63	Disturbed Earth	Sho	sho
Sat Jan 25 00:48:35 2014	63	Tetsu Inoue And Taylor Deupree	Remote, Beauty	Ambient Systems: Initialized
Sat Jan 25 00:51:57 2014	59	Comfort Level 7	Blue Star	Disasters In The Sun
Sat Jan 25 00:55:54 2014	63	Cti	Hipspa	Library Of Sound Edition Four - Point Seven
Sat Jan 25 01:04:29 2014	58	Bass Communion	Three Pieces For Television (1999) A	n/a
Sat Jan 25 01:06:44 2014	57	Vidna Obmana and Dreams In Exile	The Solitary Circle	The River Of Appearance (10th Anniversary Version By Dreams In Exile)
Sat Jan 25 01:12:36 2014	59	Horizontal Excursions	Vapour	n/a
Sat Jan 25 01:20:18 2014	59	Loscil	Le Plongeur	Submers
Sat Jan 25 01:27:09 2014	62	Spaceape, Kode 9	Hole In The Sky	Black Sun
Sat Jan 25 01:29:21 2014	60	Ian Boddy And Parallel Worlds	Hidden	Exit Strategy
Sat Jan 25 01:34:10 2014	60	Nacho Sotomayor	Unfinished Loop Part I	Nacho Sotomayor/La Roca Vol.7
Sat Jan 25 01:35:21 2014	60	Forrest Fang	Chaos Gamelan	Gongland
Sat Jan 25 01:39:38 2014	57	Sawako	The Town	Favourite Places Vol. 2
Sat Jan 25 01:43:51 2014	56	Daniel Ottini	Atrium 1	Ephemeral Ether Vol. 1 - Collected Works 2011
Sat Jan 25 01:50:36 2014	60	Vir Unis	Tweak The Pulse	Pulse N Atmo
Sat Jan 25 01:55:50 2014	64	Grains Of Sound	Ketaesthetic	Rays Of Life Vol. 2 Under
Sat Jan 25 02:06:08 2014	67	Carmen Rizzo	Ascend	The Space Left Behind
Sat Jan 25 02:10:19 2014	65	Beta-Resercyclic Acid	Please Rain	Golem Salad
Sat Jan 25 02:14:30 2014	66	Robin Guthrie & Harold Budd	The Belles Of Saint Andrew	Bordeaux
Sat Jan 25 02:18:08 2014	69	Astrowind	Prism	Fresh Wind in the Valley of Dreams
Sat Jan 25 02:24:09 2014	67	Mauxuam And Greg Hunter	Nebbia	cloudcycle
Sat Jan 25 02:38:48 2014	65	Teen Daze	Always Returning (Brian Eno Cover) [Bonus Track]	The Inner Mansions
Sat Jan 25 02:42:49 2014	63	Parallel Worlds	Urgency	Shade
Sat Jan 25 02:50:55 2014	67	Clark	The Pining Pt 3	n/a
Sat Jan 25 02:53:15 2014	63	Ashra	Ocean Of Tenderness	New Age Of Earth
Sat Jan 25 03:05:30 2014	66	Nils Frahm	Unter	Felt
Sat Jan 25 03:07:57 2014	68	Saul Stokes	Sopra	Collection 2 - Moving
Sat Jan 25 03:14:35 2014	65	Steve Brand	Columns Of Light	Looking Into The Other
Sat Jan 25 03:22:25 2014	67	84001	Open Resistor	n/a
Sat Jan 25 03:26:14 2014	66	Zoe Keating	Forest	Into the Trees
Sat Jan 25 03:26:43 2014	66	Har	Obscura	Obscura
Sat Jan 25 03:31:50 2014	66	Michel Banabila	Chance the Gardener	Gardening
Sat Jan 25 03:36:18 2014	65	Soundhacker	Almost Vertical	Retrospective Disinfective
Sat Jan 25 03:38:24 2014	65	Weja	Dhonir	DCL1.0 (original face)
Sat Jan 25 03:53:43 2014	69	James Johnson	House Of Mist	The Butterfly Chamber
Sat Jan 25 03:58:19 2014	70	Build Buildings	Ilicoastal	Ceiling Lights from Street
Sat Jan 25 04:01:26 2014	71	Kiril	1 Min, 04 Sec	Homebound
Sat Jan 25 04:02:31 2014	69	Steve Roach	Resonation Revelation	Core
Sat Jan 25 04:09:14 2014	72	Boards Of Canada	Heard From Telegraph Lines	Trans Canada Highway
Sat Jan 25 04:10:15 2014	72	Elisa Luu	Slow Bass Flute	Chromatic Sigh
Sat Jan 25 04:15:18 2014	70	Joel David Palmer	Ante Meridiem Five	A.M. / P.M.
Sat Jan 25 04:22:24 2014	72	Aether Generator	Sleep Pod Illumination	Coloring Pad Sessions
Sat Jan 25 04:31:35 2014	71	Resonant Drift	Reply	The Call
Sat Jan 25 04:36:47 2014	69	Hamilton Sterling And Jimmy Haslip	Migration	Migration
Sat Jan 25 04:44:40 2014	65	Neu Gestalt	Mars Talks of Rain	Altered Carbon
Sat Jan 25 04:50:44 2014	66	Dan Pound	Emerge	Cocoon
Sat Jan 25 04:58:05 2014	66	Carbon Based Lifeforms	Kensington Gardens	Twentythree
Sat Jan 25 05:04:01 2014	67	Marconi Union	These European Cities	[Distance]
Sat Jan 25 05:10:29 2014	66	Bola	Diamortem	Kroungrine
Sat Jan 25 05:25:22 2014	73	Cti	Azimuth	Library Of Sound Edition Four - Point Seven
Sat Jan 25 05:29:53 2014	70	Build Buildings	In The World	I Sat On The Roof
Sat Jan 25 05:32:26 2014	70	Steve Roach, Kevin Braheny, Michael Stearns	Knowledge & Dust [Braheny]	Desert Solitaire
Sat Jan 25 05:35:08 2014	70	Nathan Siter	Jinn	Exosphere
Sat Jan 25 05:43:16 2014	73	Kraddy	Ms-20 Forever	Truth Has No Path
Sat Jan 25 05:43:56 2014	72	Connect.Ohm	Winter Sorrows	9980
Sat Jan 25 05:50:53 2014	69	A Finnish Contact	Carraxo Fronte da Neveira	A Finnish Contact
Sat Jan 25 05:53:54 2014	69	Jonteknik	Raymond	Sounds From The Electronic Garden
Sat Jan 25 05:55:30 2014	67	VidasM	Cold Inc	Beds and Dreams
Sat Jan 25 06:03:17 2014	63	Thought Guild	Vco Vs Dco	Third Voyage
Sat Jan 25 06:10:07 2014	65	Atomic Skunk	Ghosts And Angels	Alchemy
Sat Jan 25 06:16:02 2014	68	Horizontal Excursions	Crowded Cities Empty Minds	n/a
Sat Jan 25 06:24:32 2014	71	Boards Of Canada	Carcan	Boc Maxima
Sat Jan 25 06:26:18 2014	70	Herion	Two Minutes To Sunrise	Out And About
Sat Jan 25 06:30:08 2014	69	Clint Mansell	Death Is a Disease	The Fountain OST
Sat Jan 25 06:32:34 2014	71	Zenmetalshirt	Seelenfleischwunde	label thy anger
Sat Jan 25 06:36:47 2014	72	Monta At Odds	Da Non Fa	Fuoco Infernale
Sat Jan 25 06:42:02 2014	73	apne sinn	son of low birth	en seier
Sat Jan 25 06:51:04 2014	74	Julio Di Benedetto	Thinking Of You Surrounded By Light	Living At A Higher Frequency
Sat Jan 25 06:55:06 2014	73	Solar Fields	Phase 07 Forgotten	[ Until We Meet The Sky ]
Sat Jan 25 06:58:16 2014	74	Steve Brand	Bird Man	Cahokia
Sat Jan 25 07:20:09 2014	77	Dalot	A Letter	Minutestatic
Sat Jan 25 07:25:47 2014	76	Will Dutta	Suprachiasmatic Gamma	Parergon
Sat Jan 25 07:27:36 2014	75	Lemongrass	First Contact	Ambient land 2
Sat Jan 25 07:29:29 2014	76	Yonderboi & Zsolt Palotai	Soundsculptors	n/a
Sat Jan 25 07:33:28 2014	74	Patch	Ais	Western Slope
Sat Jan 25 07:38:08 2014	77	Comfort Level 7	Disasters In The Sun	Disasters In The Sun
Sat Jan 25 07:42:38 2014	75	Boreal Taiga	To The Top Of The Earth	Shanti Bar -
Sat Jan 25 07:52:33 2014	74	Ganja Beats	Deep Tranquility	Paradise & Tranquillity
Sat Jan 25 07:58:50 2014	75	Vir Unis	Spoon Bender	Pulse N Atmo
Sat Jan 25 08:05:06 2014	72	Bruno Sanfilippo & Mathias Grassow	Ambessence Piano & Drone 4	Ambessence piano & drones
Sat Jan 25 08:12:57 2014	74	Akumu	Haunted	Between Worlds
Sat Jan 25 08:20:53 2014	74	Tipper	Dead Soon	Broken Soul Jamboree
Sat Jan 25 08:25:55 2014	76	Cti	Daspooki	Library Of Sound Edition Four - Point Seven
Sat Jan 25 08:30:47 2014	73	James Murray	Folding Pattern	Greenosophy
Sat Jan 25 08:35:42 2014	73	Vir Unis, James Johnson	Moving Language	Perimeter II
Sat Jan 25 08:43:16 2014	75	Kenji Williams	Buddha Embryo	The Music Of Worldspirit
Sat Jan 25 08:55:08 2014	71	Dan Pound	Esoterica Part Four	Esoterica
Sat Jan 25 09:06:51 2014	74	Ben Frost	O God Protect Me	By The Throat
Sat Jan 25 09:08:51 2014	73	Boards Of Canada	Melissa Juice	Twoism
Sat Jan 25 09:10:17 2014	71	Donato Wharton	Puget Sound	Body Isolations
Sat Jan 25 09:14:48 2014	75	Ricardo Villalobos	Reshadub	RE: ECM
Sat Jan 25 09:25:08 2014	78	Lusine ICL	Vacate	Condensed
Sat Jan 25 09:31:29 2014	74	KiloWatts	Enter Lilly	Problem/Solving
Sat Jan 25 09:36:11 2014	78	Jon Hopkins	Abandon Window	Immunity
Sat Jan 25 09:40:50 2014	77	Markus Reuter And Robert Rich	Reductive	Eleven Questions
Sat Jan 25 09:44:44 2014	79	Room	Womb	Wein, Weib und Gesang
Sat Jan 25 09:58:05 2014	75	William Edge	Not Returning Home	Breathing Without Air-the Universe Within
Sat Jan 25 10:01:40 2014	73	Connect.Ohm	Snow Park	9980
Sat Jan 25 10:10:20 2014	71	apne sinn	en seier	en seier
Sat Jan 25 10:15:25 2014	74	Terre Thaemlitz	Trucker	Soil
Sat Jan 25 10:25:08 2014	71	Loscil	Sickbay	First Narrows
Sat Jan 25 10:31:09 2014	72	Olekranon	Skipjack	Gaitan
Sat Jan 25 10:33:43 2014	72	Cti	Pausal	Library Of Sound Edition Four - Point Seven
Sat Jan 25 10:40:11 2014	73	Viridian Sun	Four Times I Slept For A Year	Infinite In All Directions
Sat Jan 25 10:49:23 2014	71	Mark Elster	Sleeping Snow Blankets	n/a
Sat Jan 25 10:53:35 2014	73	Steve Roach	This Life	Day Out Of Time
Sat Jan 25 10:57:53 2014	74	Cluster	Formalt	Qua
Sat Jan 25 11:02:44 2014	73	Peter Tedstone	Observing The Heavens	Origin of Species
Sat Jan 25 11:08:27 2014	72	VidnaObmana	Tremor	Tremor
Sat Jan 25 11:16:33 2014	67	Lustmord	Part Vi	Heresy
Sat Jan 25 11:30:15 2014	64	Inquiri	Spider Lily	Walk For Miles
Sat Jan 25 11:36:27 2014	63	Tylervision	The Last Human	From Here To Tranquility, Vol. 2: Ambient Compilation
Sat Jan 25 11:44:51 2014	57	Rekevin	Intro	Nulukatuk
Sat Jan 25 11:45:50 2014	57	David Gerard	Pelagic	OCEANS
Sat Jan 25 11:52:56 2014	59	Dan Pound	Life Stages (Part 1)	Cocoon
Sat Jan 25 12:07:05 2014	65	Michael Brant De Maria	Bindu	n/a
Sat Jan 25 12:14:01 2014	69	Monolake	Interstate	n/a
Sat Jan 25 12:23:56 2014	71	(O)yhers	The Church	n/a
