Thu Jan  1 00:02:18 2015	29	Slow Club	Christmas TV	Christmas Thanks For Nothing
Thu Jan 15 09:56:07 2015	9	Sixth Great Lake	Always After Christmas, Boring	Kindercore Records Christmas, Volume 2 (Compilation)
Thu Jan 15 09:58:58 2015	10	Still Corners	The White Season	Creatures Of An Hour
Thu Jan 15 10:01:35 2015	10	Blitzen Trapper	Christmas Is Coming Soon	I'll Stay Til After Christmas
Thu Jan 15 10:04:37 2015	11	Clap Your Hands Say Yeah	In This Home On Ice	Clap Your Hands Say Yeah
Thu Jan 15 10:08:21 2015	11	Masked Intruder	Silent Night	Under the Mistletoe (Single)
Thu Jan 15 10:10:47 2015	10	Stars	Winter Bones	The Five Ghosts
Thu Jan 15 10:13:32 2015	10	Sufjan Stevens	Come On! Let's Boogey to the Elf Dance!	Ding! Dong!: Songs for Christmas, Vol. III
Thu Jan 15 10:17:11 2015	10	Dexter Freebish	Last Christmas	n/a
Thu Jan 15 10:20:18 2015	9	Frederick	All I Want For Christmas	Light Organ Records presents Sleighed
Thu Jan 15 10:23:42 2015	9	Cute Lepers, The	All I Ever Want (Under the Christmas Tree)	A Blackheart Christmas
Thu Jan 15 10:27:46 2015	9	Guided By Voices	Doughnut For A Snowman	Let's Go Eat the Factory
Thu Jan 15 10:29:28 2015	10	Felice Brothers, The	Murder By Mistletoe	The Felice Brothers
Thu Jan 15 10:34:00 2015	9	Layaways, The	O Christmas Tree	The Christmas EP
Thu Jan 15 10:37:21 2015	9	John Prine	Christmas In Prison	Sweet Revenge
Thu Jan 15 10:40:27 2015	8	Triangle Park	Christmas Lights	Kindercore Records Christmas, Volume 2 (Compilation)
Thu Jan 15 10:43:19 2015	8	Polyphonic Spree	Carol Of The Bells	A Polyphonic Christmas Carol EP
Thu Jan 15 10:44:13 2015	8	Katrina Stone	Deck The Halls	n/a
Thu Jan 15 10:47:27 2015	8	aislers set	Christmas Song	The Last Match
Thu Jan 15 10:49:41 2015	8	Ad Frank & The Fast Easy Women	Winterthru	Your Secrets Are Mine Now
Thu Jan 15 10:53:24 2015	8	Pretenders, The	Have Yourself A Merry Little Christmas	Absolute Christmas Classics
Thu Jan 15 10:57:52 2015	8	Fiction Family	I Don't Need No Santa Clause	Holiday EP
Thu Jan 15 11:00:43 2015	8	Bright Eyes	Silver Bells	[A Christmas Album]
Thu Jan 15 11:04:32 2015	9	White Stripes, The	Candy Cane Children	Life on the Flipsides
Thu Jan 15 11:07:00 2015	8	Romeo Spike	Christmas Diablo	odds & ends, bits & pieces
Thu Jan 15 11:10:48 2015	8	I Am The World Trade Center	Rockefeller Tree	Kindercore Records Christmas, Volume 2 (Compilation)
Thu Jan 15 11:13:27 2015	9	Finish Ticket	All I Want For Christmas Is You	n/a
Thu Jan 15 11:17:22 2015	11	Lilys	Good King Winceslas	Festivus!
Thu Jan 15 11:20:37 2015	9	New Mendicants	A Very Sorry Christmas	Into the Lime
Thu Jan 15 11:22:58 2015	9	Eastern Sea	Angels We Have Heard On High	First Christmas
Thu Jan 15 11:26:49 2015	9	Jingle Punx	God Rest Ye Merry Gentlemen	n/a
Thu Jan 15 11:29:25 2015	10	Push To Talk	Happy Xmas (War Is Over)	n/a
Thu Jan 15 11:34:17 2015	9	Liz Phair	Winter Wonderland	Bath &amp; Body Works Holiday Music 2005: The Perfect Christmas (Compilation)
Thu Jan 15 11:36:27 2015	9	Camera Obscura	The Blizzard	Xmas single
Thu Jan 15 11:40:23 2015	10	Joey Ramone	What A Wonderful World	Joey Ramone: Don't Worry About Me
Thu Jan 15 11:42:33 2015	10	Michael Lyons	Last Christmas	A Rock By The Sea Christmas :: Volume Three
Thu Jan 15 11:46:46 2015	11	Ima Robot	Winter Fling	n/a
Thu Jan 15 11:50:15 2015	10	Federalists, The	Christmas (Baby, Please Come Home)	n/a
Thu Jan 15 11:52:54 2015	10	Jars Of Clay	Hibernation Day	Eastside Manor Christmas Sessions 2013
Thu Jan 15 11:55:46 2015	10	Throw Me The Statue	Snowshoes	Creaturesque
Thu Jan 15 11:58:24 2015	10	Poor Bailey	The Chipmunks Song (Christmas Don't Be Late)	A Foggy Holiday - Carols From The SF Scene
Thu Jan 15 12:01:09 2015	10	Elvis Presley	Blue Christmas	n/a
Thu Jan 15 12:03:12 2015	10	Eric Matthews	Christmas Time is Here	n/a
Thu Jan 15 12:05:54 2015	10	Laura Marling	Goodbye England (Covered In Snow)	I Speak Because I Can
Thu Jan 15 12:09:29 2015	10	Piney Gir	Snow Snow, Beautiful Snow	XO for the Holidays Vol 3
Thu Jan 15 12:10:48 2015	10	NOFX	Xmas Has Been X'ed	Self Entitled
Thu Jan 15 12:13:35 2015	10	Bebo Norman	Have Yourself A Merry Little Christmas	Christmas... From the Realm of Glory
Thu Jan 15 12:16:41 2015	23	Trembling Blue Stars	Snow Showers	Broken By Whispers
Thu Jan 15 12:22:12 2015	11	Maggie Chapman	Could've Been Summer	Paste Holiday Sampler 2013 (Compilation)
Thu Jan 15 12:25:47 2015	9	Lovespirals	Aspenglow	A Dark Noel
Thu Jan 15 12:28:08 2015	10	explosions in the sky	christmas dance	n/a
Thu Jan 15 12:30:14 2015	10	Young Moon	Cold Day Solstice	Navigated Like the Swans
Thu Jan 15 12:33:53 2015	9	Bob Dylan	Silver Bells	Christmas in the Heart
Thu Jan 15 12:36:28 2015	10	Smithereens, The	Rudolph, The Red Nosed Reindeer	Sleighed: The Other Side Of Christmas
Thu Jan 15 12:39:27 2015	9	Oranger	Winter Gardener	From the Ashes of Electric Elves
Thu Jan 15 12:43:22 2015	8	Calexico	Green Grows The Holly	Holidays Rule (Compilation)
Thu Jan 15 12:46:55 2015	8	Decemberists, The	Angel, Won't You Call Me	5 Songs [EP]
Thu Jan 15 12:49:25 2015	8	Laera & Vince	Christmas Time	n/a
Thu Jan 15 12:52:54 2015	8	Wee Turtles	Benjamin, Santa's On To You	Kindercore Records Christmas, Volume 2 (Compilation)
Thu Jan 15 12:56:12 2015	9	Jigsaw Seen	What About Christmas	What About Christmas?
Thu Jan 15 12:59:33 2015	8	Los Campesinos!	When Christmas Comes	n/a
Thu Jan 15 13:03:21 2015	8	Weezer	Silent Night	Christmas With Weezer EP
Thu Jan 15 13:05:37 2015	8	Persephone's Bees	Santa Baby Mix	n/a
Thu Jan 15 13:08:49 2015	8	Sufjan Stevens	Holly Jolly Christmas	Silver & Gold
Thu Jan 15 13:11:10 2015	9	Band, The	Christmas Must Be Tonight	To Kingdom Come (The Definitive Collection)
Thu Jan 15 13:14:30 2015	8	She & Him	Rockin' Around The Christmas Tree	A Very She & Him Christmas
Thu Jan 15 13:16:31 2015	11	Flaming Lips	A Change At Christmas (Say It Isn't So)	Ego Tripping At The Gates Of Hell (EP)
Thu Jan 15 13:21:38 2015	9	Amor De Dias	Wild Winter Trees	Street of the Love of Days
Thu Jan 15 13:23:10 2015	8	Bob Rivers	Toy Sack	More Twisted Christmas
Thu Jan 15 13:25:40 2015	9	Raveonettes, The	Come On Santa	Wishing You A Rave Christmas
Thu Jan 15 13:29:11 2015	9	Trainwreck Riders	Christmas Time Blues	Lonely Road Revival
Thu Jan 15 13:32:50 2015	9	Morgan	Christmas In Waikiki	Xfm: It's A Cool, Cool Christmas
Thu Jan 15 13:37:19 2015	8	Gypsy Hombres, The	Rudolph, The Red-Nosed Reindeer	Django Bells
Thu Jan 15 13:42:14 2015	9	Lovemakers, The	Melekalikimaka	n/a
Thu Jan 15 13:44:50 2015	9	My Morning Jacket	Please Come Home for Christmas (iTunes Session)	n/a
Thu Jan 15 13:47:41 2015	9	bAd bAd	Donde Esta Santa's Claws?	n/a
Thu Jan 15 13:50:10 2015	9	Beach Boys	Dennis WIlson Christmas Message	Ultimate Christmas (Compilation)
Thu Jan 15 13:50:37 2015	8	Sharon Van Etten	Blue Christmas	Do you EAR what I EAR?
Thu Jan 15 13:53:20 2015	8	Maybe It's Reno	Gravestones and Christmas Trees	Maybe It's Reno
Thu Jan 15 13:55:55 2015	8	Ex Reyes	This Will Be Our Year	A Ride to Anywhere
Thu Jan 15 13:57:49 2015	7	Emotron, The	Santa Clause (I Still Believe in You)	n/a
Thu Jan 15 14:00:58 2015	10	Papercuts, The	Go Tell It On The Mountain	n/a
Thu Jan 15 14:03:28 2015	9	Persephoneys Bees	Sleigh Ride	n/a
Thu Jan 15 14:06:31 2015	9	Orange Juice	Holiday Hymn	The Glasgow School
Thu Jan 15 14:09:24 2015	10	Walkmen, The	Christmas Party	n/a
Thu Jan 15 14:12:23 2015	8	Waitresses, The	Christmas Wrapping	King Biscuit Flower Hour
Thu Jan 15 14:17:33 2015	8	Kenny Laguna	Home For Christmas	A Blackheart Christmas (Compilation)
Thu Jan 15 14:21:08 2015	8	Tom Tom Club	Il Est Ny	n/a
Thu Jan 15 14:24:59 2015	8	Fake Your Own Death	Reindeer Games	Invisible & Bulletproof
Thu Jan 15 14:29:09 2015	9	Jingle Punx	Joy To The World	It's What I Got In My Sack
Thu Jan 15 14:31:18 2015	9	Failure To Excel	This Is Christmas Day	n/a
Thu Jan 15 14:35:09 2015	9	Medics, The	Christmas Alarm	n/a
Thu Jan 15 14:38:28 2015	8	Jars Of Clay	Love Came Down At Christmas	Christmas Songs
Thu Jan 15 14:41:19 2015	8	Julian Casablancas	I Wish It Was Christmas Today	Phrazes for the Young
Thu Jan 15 14:44:22 2015	8	Squeeze	Christmas Day	Just Can't Get Enough - New Wave Xmas
Thu Jan 15 14:48:11 2015	8	Bright Eyes	Oh Little Town Of Bethlehem	[A Christmas Album]
Thu Jan 15 14:50:51 2015	8	Kingsfoil	The Valley (A Christmas Song) V2	n/a
Thu Jan 15 14:54:31 2015	7	Sara Jackson Holman	Carol of the Bells	A Very Merry EP
Thu Jan 15 14:56:48 2015	7	Ella Jenkins	Dreidel, Dreidel, Dreidel	n/a
Thu Jan 15 14:57:46 2015	7	Slade	Santa Claus Is Coming To Town	Crackers
Thu Jan 15 15:00:22 2015	7	Lou Reed	Holiday I.D.	Winter Warnerland (Compilation)
Thu Jan 15 15:00:43 2015	7	maus haus	winter	Winter 7"
Thu Jan 15 15:05:01 2015	7	Ernie Halter	All I Want For Christmas Is You	A Rock By The Sea Christmas :: Volume Three
Thu Jan 15 15:08:34 2015	7	Ramones, The	Merry Christmas (I Don't Wannna Fight Tonight)	Twas The Night Before Hanukkah (Disc Two)
Thu Jan 15 15:10:35 2015	8	Bad Religion	Angels We Have Heard On High	Christmas Songs
Thu Jan 15 15:12:29 2015	7	Voxtrot	Warmest Part of The Winter	Little Darla Has a Treat for You, Volume 24 (Compilation)
Thu Jan 15 15:18:33 2015	7	Beau Jennings	Christmas Day (Or, A Hungry Dog Will Fight)	Do you EAR what I EAR?
Thu Jan 15 15:22:10 2015	8	John Ralston	A Marigny Christmas	n/a
Thu Jan 15 15:25:32 2015	7	Apples In Stereo	Holiday Mood	Oh Santa!
Thu Jan 15 15:27:54 2015	7	Mojo Nixon	Son Of Santa	Frenzy
Thu Jan 15 15:31:33 2015	7	Tiny Little Blackouts	Winter In Our Hearts	Idea Of Alice
Thu Jan 15 15:36:29 2015	7	Pearl Jam	Someday at Christmas	2004 Fanclub Single (Single)
Thu Jan 15 15:39:01 2015	8	JD McPherson	Twinkle	Paste Holiday Sampler 2012 (Compilation)
Thu Jan 15 15:40:56 2015	8	Build Your Own Snowman	God Rest Ye Merry Gentlemen	n/a
Thu Jan 15 15:43:11 2015	8	Mud	Father Christmas	A Foggy Holiday - Carols From The SF Scene
Thu Jan 15 15:46:19 2015	9	Wild Season	Christmas Every Day	n/a
Thu Jan 15 15:49:10 2015	9	Correatown	Christmas Time is here	Paste Holiday Sampler 2012 (Compilation)
Thu Jan 15 15:51:27 2015	9	Grandaddy	Alan Parsons In A Winter Wonderland	B-Side
Thu Jan 15 15:54:23 2015	9	Panda	Winter Wonderland	n/a
Thu Jan 15 15:56:53 2015	8	Damien Jurado	The Falling Snow	Saint Bartlett
Thu Jan 15 16:00:24 2015	8	Shadetree	christmas peace	n/a
Thu Jan 15 16:03:46 2015	8	scott allen patrick scheurman	Assassination on Christmas Eve	n/a
Thu Jan 15 16:07:16 2015	7	Le Verita	Winter's View	n/a
Thu Jan 15 16:11:30 2015	8	Typhoon	Oh Holy Night	n/a
Thu Jan 15 16:13:25 2015	8	Rosebuds, The	Christmas Dan	Christmas Tree Island
Thu Jan 15 16:17:44 2015	7	Wall Matthews	Carol Of The Bells	The Heart of Winter
Thu Jan 15 16:19:56 2015	8	Silver Griffin	What Child Is This	A Foggy Holiday: Carols From the SF Scene, Volume 2
Thu Jan 15 16:24:00 2015	7	Kate Nash	Early Christmas Present	My Best Friend Is You
Thu Jan 15 16:27:07 2015	7	She & Him	Little Saint Nick	A Very She & Him Christmas
Thu Jan 15 16:29:00 2015	8	Beta Radio	Winter Eclipse	n/a
Thu Jan 15 16:34:13 2015	8	Loquat	2,000 Miles	A Foggy Holiday: Carols From the SF Scene, Volume 2
Thu Jan 15 16:37:39 2015	8	My Morning Jacket	I'll Be Home for Christmas (feat. The Head & the Heart) [iTunes	n/a
Thu Jan 15 16:41:09 2015	8	Ben Rector	White Christmas	Jingles and Bells
Thu Jan 15 16:43:43 2015	8	Sufjan Stevens	Angels We Have Heard On High	Hark! Songs For Christmas Volume 2
Thu Jan 15 16:44:28 2015	11	Andrew Dost (Anathallo)	Yeah, I Know, It's Christmastime	n/a
Thu Jan 15 16:46:19 2015	8	Heavenly States	Little Drummer Boy	A Foggy Holiday: Carols From the SF Scene, Volume 2
Thu Jan 15 16:50:43 2015	8	Sean Bones	If You Hear A Knock	Do you EAR what I EAR?
Thu Jan 15 16:53:50 2015	8	Plastic Operator	Happy Holidays	n/a
Thu Jan 15 16:57:40 2015	8	Shonen Knife	Space Christmas	Indie Top 20 - Volume 14
Thu Jan 15 17:00:33 2015	8	Why They Came	Just Like Christmas	n/a
Thu Jan 15 17:03:31 2015	8	Sleeping At Last	Silver Bells	Christmas Collection 2013 (Compilation)
Thu Jan 15 17:06:35 2015	8	Fairmont	This Song Is Your Christmas Gift	n/a
Thu Jan 15 17:09:16 2015	8	Slow Club	Silent Night	Christmas, Thanks For Nothing EP
Thu Jan 15 17:10:48 2015	8	Nurses	Winter	Apple's Acre
Thu Jan 15 17:14:39 2015	7	Skiffle And The Piffles	Just Because It's Christmas	Festivus!
Thu Jan 15 17:18:14 2015	7	Cries Tiger	Winterlove	n/a
Thu Jan 15 17:21:25 2015	8	National Splits, The	Let's Wrap Each Other	n/a
Thu Jan 15 17:23:44 2015	8	Kid Congo & The Pink Monkey Birds	Kris Kringle Ju Ju	Dracula Boots
Thu Jan 15 17:26:46 2015	8	Diamond Rugs	Christmas In A Chinese Restaurant	Paste mPlayer
Thu Jan 15 17:30:23 2015	7	Eastern Sea	O, Holy Night	First Christmas
Thu Jan 15 17:34:52 2015	7	Nikki Lane	Fa La La La Love Ya	n/a
Thu Jan 15 17:38:13 2015	7	Gruff Rhys	At The End Of The Line	Atheist Xmas EP
Thu Jan 15 17:41:35 2015	7	Norah Jones	Peace	Now That's What I Call Christmas 4
Thu Jan 15 17:45:18 2015	7	Weezer	O Holy Night	Christmas With Weezer EP
Thu Jan 15 17:49:17 2015	7	Phenomenal Handclap Band	Winter Falls	Form And Control
Thu Jan 15 17:51:52 2015	7	Foxtails Brigade	The Unloved	Time Is Passed
Thu Jan 15 17:55:18 2015	9	Soviet League	The Holiday Game	n/a
Thu Jan 15 18:00:11 2015	8	Bell, The	Holiday	Your Fair Share of the Bell
Thu Jan 15 18:03:39 2015	8	Gentleman Auction House	Don't Want Another Christmas (Like Last Christmas)	Christmas in Love
Thu Jan 15 18:07:30 2015	10	78violet (Aly & AJ)	Winter Wonderland	n/a
Thu Jan 15 18:10:13 2015	10	Goldenboy	O'Holy Night	n/a
Thu Jan 15 18:14:40 2015	10	Bruce Cockburn	Joy to the World	Christmas
Thu Jan 15 18:15:11 2015	10	Downer Party	Xmas Sucks in San Francisco	The Christmas Recordings
Thu Jan 15 18:17:32 2015	9	Masked Intruder	Under The Mistletoe	Under the Mistletoe (Single)
Thu Jan 15 18:20:22 2015	10	Palace Songs (Bonnie Prince Billy)	Christmastime in the Mountains	n/a
Thu Jan 15 18:21:46 2015	10	Pogues, The	Fairytale Of New York	If I Should Fall From Grace With God
Thu Jan 15 18:26:10 2015	10	Mark Eitzel	Xmas Lights Spin	Caught In A Trap And I Can't Back Out 'Cause I Love You Too Much, Baby
Thu Jan 15 18:30:49 2015	8	Scissors For Lefty	Holly Jolly Christmas	A Foggy Holiday - Carols From The SF Scene
Thu Jan 15 18:32:57 2015	9	Mister Loveless	Blue Christmas (feat. Meghan Elizabeth)	n/a
Thu Jan 15 18:35:39 2015	9	Jennifer O'Connor	Xmas Party	Here with Me
Thu Jan 15 18:37:38 2015	8	Beach Boys	Little Saint Nick (Alternate Version)	Ultimate Christmas (Compilation)
Thu Jan 15 18:39:39 2015	8	Jessie Torrisi	Christmas Don't Be Late	n/a
Thu Jan 15 18:41:53 2015	9	Blank Tapes	The Golden Winter	Daydreams
Thu Jan 15 18:43:52 2015	8	Lost in the Trees	A Nuclear Winter Wonderland	n/a
Thu Jan 15 18:47:57 2015	8	Bright Eyes	Away In A Manger	[A Christmas Album]
Thu Jan 15 18:50:34 2015	8	Neko Case	Christmas Card From a Hooker in Minneapolis	New Coat of Paint: Songs of Tom Waits
Thu Jan 15 18:54:13 2015	8	Cold Hot Crash	It Came Upon The Midnight Clear	n/a
Thu Jan 15 18:57:10 2015	8	Kate Nash	Faith	Have Faith With Kate Nash This Christmas EP
Thu Jan 15 19:00:41 2015	8	Savanteous Q Malmsteen	What Do You Get A Wookie For Christmas	n/a
Thu Jan 15 19:02:39 2015	8	Joan Jett and the Blackhearts	Little Drummer Boy	I Love Rock N Roll
Thu Jan 15 19:06:58 2015	8	Sloppy Seconds	Lonely Christmas	Knock Your Block Off
Thu Jan 15 19:09:55 2015	8	Hot Panda	Winter Song	Go Outside
Thu Jan 15 19:14:47 2015	8	Cocoon	Christmas song	My Friends All Died in a Plane Crash
Thu Jan 15 19:17:46 2015	8	Magnuson	O Holy Night	XO For The Holidays
Thu Jan 15 19:21:35 2015	9	Bears	I'm a Snowman	Snowman 7"
Thu Jan 15 19:24:13 2015	9	New Pornographers	Arms Of Mary, Looking At A Baby	n/a
Thu Jan 15 19:27:57 2015	9	Gold Bears	Xmas Song	Are You Falling in Love?
Thu Jan 15 19:31:44 2015	10	Man of Arms	It's Christmas Time And Every Thing's Wrong	I'll Stay Til After Christmas
Thu Jan 15 19:33:19 2015	10	Dave Philp	Christmastime Is Coming	A Rock By The Sea Christmas :: Volume Three
Thu Jan 15 19:37:06 2015	11	Low	Just Like Christmas	Christmas
Thu Jan 15 19:40:08 2015	11	Schmidt	Christmas Kiss	n/a
Thu Jan 15 19:43:07 2015	11	Hush Now	Happy New Year, Dear	n/a
Thu Jan 15 19:47:23 2015	10	Duke Of Norfolk	Lovely Winter	Birds...Fly South!
Thu Jan 15 19:51:46 2015	9	They Might Be Giants	Santa's Beard	Lincoln
Thu Jan 15 19:53:38 2015	10	Bob Dylan	Winter Wonderland	Christmas in the Heart
Thu Jan 15 19:55:24 2015	9	Sufjan Stevens	Angels We Have Heard On High	Hark! Songs For Christmas Volume 2
Thu Jan 15 19:59:25 2015	9	Fred Thomas	Snow Bight	Flood
Thu Jan 15 20:01:20 2015	10	Vacancies, The	Father Christmas	n/a
Thu Jan 15 20:04:20 2015	9	Flaming Lips	Christmas At The Zoo	Clouds Taste Metallic
Thu Jan 15 20:07:20 2015	9	She & Him	Christmas Wish	A Very She & Him Christmas
Thu Jan 15 20:10:21 2015	9	Poor Moon	Holiday	Poor Moon
Thu Jan 15 20:12:46 2015	9	Ben Kweller	It Ain't Christmas Yet	n/a
Thu Jan 15 20:15:16 2015	9	Handsome Poets	Merry Xmas Everybody	So This Is Christmas (Compilation)
Thu Jan 15 20:18:22 2015	10	Taxes	Missouri Loves Company	n/a
Thu Jan 15 20:21:38 2015	9	Girl in a Coma	Blue Christmas	A Blackheart Christmas (Compilation)
Thu Jan 15 20:23:57 2015	9	Andrea Perry	Fat Aunt Bette (A Christmas Song)	n/a
Thu Jan 15 20:26:09 2015	10	Polyphonic Spree	Carol of the Drum (Little Drummer Boy)	Holidaydream: Sounds of the Holidays Vol. One
Thu Jan 15 20:30:15 2015	10	Apocalypse Cow	Christmas Thyme	n/a
Thu Jan 15 20:31:37 2015	10	Slow Club	It's Christmas And You're Boring Me	Christmas, Thanks For Nothing EP
Thu Jan 15 20:34:25 2015	9	Dollyrots, The	Santa Baby	A Blackheart Christmas
Thu Jan 15 20:36:20 2015	9	Overview	I Believe In Father Christmas	A Foggy Holiday: Carols From the SF Scene, Volume 2
Thu Jan 15 20:40:19 2015	9	Wes Cunningham	Merry Christmas Baby	n/a
Thu Jan 15 20:43:49 2015	9	Brendan Canning	Snowballs And Icicles	Something For All Of Us...
Thu Jan 15 20:46:37 2015	9	Joni Mitchell	River	Blue
Thu Jan 15 20:50:21 2015	9	Head And The Heart, The	What Are You Doing New Year's Eve	Holidays Rule
Thu Jan 15 20:54:34 2015	10	Dream Diary	Christmas All Over (Tom Petty cover)	n/a
Thu Jan 15 20:57:30 2015	9	Brian Setzer Orchestra	Sleigh Ride	Boogie Woogie Christmas
Thu Jan 15 20:59:58 2015	9	Papercuts, The	Winter Daze	Fading Parade
Thu Jan 15 21:03:10 2015	9	New Mendicants	A Very Sorry Christmas	Into the Lime
Thu Jan 15 21:05:37 2015	9	Deerhoof	Little Drummer Boy	The Perfect Me (Single)
Thu Jan 15 21:06:46 2015	9	Adam N. Copeland	Season of the Wave	n/a
Thu Jan 15 21:09:47 2015	9	Adam And Darcie	Warm And Bright	December 24th
Thu Jan 15 21:12:58 2015	9	Reverend Horton Heat	Santa Looked a Lot Like Daddy	We Three Kings
Thu Jan 15 21:15:19 2015	9	Rhett Miller (With Sydney Wayser)	Christmas Is Coming	n/a
Thu Jan 15 21:18:10 2015	9	Scissors For Lefty	Have Yourself A Merry Little Christmas	A Foggy Holiday: Carols From the SF Scene, Volume 2
Thu Jan 15 21:20:22 2015	9	gifted children, The	We Three Kings	n/a
Thu Jan 15 21:22:10 2015	9	Joseph Childress	Last Christmas	n/a
Thu Jan 15 21:26:17 2015	9	Elliott Smith	Angel in the Snow	New Moon
Thu Jan 15 21:28:41 2015	9	Van Pelts	Holiday	n/a
Thu Jan 15 21:32:47 2015	9	Bright Eyes	White Christmas	[A Christmas Album]
Thu Jan 15 21:34:19 2015	9	Kingsbury Manx	Snow Angel Dance	The Fast Rise and Fall of the South
Thu Jan 15 21:36:19 2015	9	Office Romance	I Love The Holidays	Paste Holiday Sampler 2012 (Compilation)
Thu Jan 15 21:38:42 2015	9	Fawns, The	Snow Day	n/a
Thu Jan 15 21:41:08 2015	9	Cute Lepers, The	Christmas is the Time To Say I Love You	n/a
Thu Jan 15 21:43:42 2015	9	Standard Fare	Tinsel Politics	n/a
Thu Jan 15 21:47:41 2015	9	Boston Spaceships	Christmas Girl	Let It Beard
Thu Jan 15 21:50:13 2015	9	Real Estate	Snow Days	Real Estate
Thu Jan 15 21:54:30 2015	9	Mounties	Merry Christmas Maybe	Light Organ Records presents Sleighed
Thu Jan 15 21:58:20 2015	9	Jingle Punx	Feliz Navidad	n/a
Thu Jan 15 22:00:37 2015	9	Death Cab for Cutie	Christmas (Baby Please Come Home)	Maybe This Christmas Tree
Thu Jan 15 22:03:26 2015	9	Foxtails Brigade	I'm Not Really In The Christmas Mood This Year	Time Is Passed
Thu Jan 15 22:07:16 2015	9	Beach Boys	Santa Claus Is Coming To Town	Christmas With the Beach Boys
Thu Jan 15 22:09:31 2015	9	Bela Fleck & The Flecktones	Linus And Lucy	Jingle All the Way [Vinyl]
Thu Jan 15 22:12:22 2015	9	Gringo Star	I Saw Mommy Kissing Santa Claus	n/a
Thu Jan 15 22:14:25 2015	9	Sufjan Stevens	Up On The Housetop	Silver & Gold
Thu Jan 15 22:18:40 2015	10	Eastern Sea	Silver Bells	First Christmas
Thu Jan 15 22:21:42 2015	9	LAKE	Christmas Island	Let's Build a Roof
Thu Jan 15 22:24:19 2015	9	Beta Radio	Carol Of The Banjos	The Songs the Season Brings: Vol. 3
Thu Jan 15 22:25:23 2015	9	Clientele, The	Winter On Victoria Street	God Save The Clientele
Thu Jan 15 22:28:09 2015	9	She & Him	Sleigh Ride	A Very She & Him Christmas
Thu Jan 15 22:30:41 2015	10	Kate Nash	Tuts Christmas Is In The Air	Have Faith With Kate Nash This Christmas feat. The Tuts
Thu Jan 15 22:33:36 2015	10	Jon Troast	The Last Needle	odds & ends, bits & pieces
Thu Jan 15 22:37:11 2015	10	Eels	Christmas is Going to the Dogs	The OC: Chrismukkah album
Thu Jan 15 22:39:55 2015	10	Ditty Bops	Jingle Bell Rock	n/a
Thu Jan 15 22:41:35 2015	10	Eux Autres	Another Christmas At Home	Another Christmas At Home
Thu Jan 15 22:43:48 2015	10	Brooke Waggoner	Christmas Tree, O Christmas Tree	Eastside Manor Christmas Sessions 2013
Thu Jan 15 22:45:43 2015	9	Morphine	Sexy Christmas Baby Mine	At Your Service
Thu Jan 15 22:47:34 2015	9	Bad Religion	White Christmas	Christmas Songs
Thu Jan 15 22:49:19 2015	9	Six By Seven	I Believe In Father Christmas	Xfm: It's A Cool, Cool Christmas
Thu Jan 15 22:53:53 2015	9	King of Prussia	Xmas on the Other Side	n/a
Thu Jan 15 22:58:27 2015	9	Garlands, The	Christmas Song	n/a
Thu Jan 15 23:00:36 2015	9	Little Hurricane	Baby It's Cold Outside	Paste Holiday Sampler 2013 (Compilation)
Thu Jan 15 23:03:23 2015	9	Terry Downs	Winter Wonderland	n/a
Thu Jan 15 23:05:23 2015	9	Ben Kweller	Here Comes Santa Claus	n/a
Thu Jan 15 23:06:39 2015	9	Polyphonic Spree	Do You Hear What I Hear	Holidaydream: Sounds of the Holidays Vol. One
Thu Jan 15 23:10:10 2015	9	Sinead O'Connor	Silent Night Holy Night	n/a
Thu Jan 15 23:13:48 2015	9	Parmesans	Christmas Time Is Here	n/a
Thu Jan 15 23:16:45 2015	9	Casiotone For The Painfully Alone	Traveling Salesman's Young Wife Home Alone On Christmas In Mont	Vs. Children
Thu Jan 15 23:19:18 2015	10	Ryan Adams	Hey Parker It's Christmas	Jacksonville City Nights
Thu Jan 15 23:23:08 2015	9	Films, The	Holiday	Oh, Scorpio
Thu Jan 15 23:26:39 2015	9	Gentleman Auction House	On The Rooftop	Christmas in Love
Thu Jan 15 23:29:40 2015	9	Ciao Bella	Christmas Time	Kindercore Records Christmas, Volume 2 (Compilation)
Thu Jan 15 23:33:10 2015	9	Fol Chen	Winter, That's All	Part I: John Shade, Your Fortune's Made
Thu Jan 15 23:37:23 2015	8	Basement Apartment	Merry X-Mas	n/a
Thu Jan 15 23:40:09 2015	8	Big Bad Voodoo Daddy	Mr. Heatmiser	Everything You Want For Christmas
Thu Jan 15 23:44:28 2015	8	Slaraffenland	Give Me No Splendour, Gold, Or Pomp	A Ride to Anywhere
Thu Jan 15 23:47:39 2015	8	Kelley Stoltz	Winter Girl	Below The Branches
Thu Jan 15 23:50:58 2015	8	Piney Gir	Every Day's A Holiday	Paste Holiday Sampler 2012 (Compilation)
Thu Jan 15 23:52:34 2015	8	Glam Chops	Countdown To Christmas	Festivus!
Thu Jan 15 23:56:32 2015	8	Isobel Campbell & Mark Lanegan	Time Of The Season	Hawk
Fri Jan 16 00:00:53 2015	8	Long Winters	Christmas With You Is The Best	The OC: Chrismukkah album
Fri Jan 16 00:03:50 2015	8	Who, The	Christmas	Tommy
Fri Jan 16 00:08:28 2015	8	AgesandAges	We Need A Little Christmas	Holidays Rule (Compilation)
