Wed Jan  1 00:01:17 2014	198	B.b. King	Auld Lang Syne	A Christmas Celebration Of Hope
Tue Jan 14 08:12:13 2014	45	Craig Taubman	Maoz Tzur	The Reindeer Room: Finest Christmas Chillout - Not So Silent Night (Volume III)
Tue Jan 14 08:15:26 2014	47	Manhattan Transfer	Happy Holiday, The Holiday Season (Medley)	The Christmas Album
Tue Jan 14 08:19:19 2014	45	Lennie Moore	Carol Of The Bells	All I Want for Christmas is Jazz
Tue Jan 14 08:22:48 2014	49	Jimmy Smith	Silent Night	Christmas '64
Tue Jan 14 08:26:47 2014	48	Julie London	I'd Like You For Christmas [Ursula 1000 Remix]	Merry Mixmas
Tue Jan 14 08:30:24 2014	47	Tetsui Nagaka	Faithful Ye Come	Reindeer Room Volume II - A Christmas Chillout
Tue Jan 14 08:34:19 2014	46	Cortex Cure	I Wonder As I Wander	Reindeer Room Volume II - A Christmas Chillout
Tue Jan 14 08:39:09 2014	48	Charles Afton	Dance Of The Sugar Plum Fairy	Reindeer Room Volume II - A Christmas Chillout
Tue Jan 14 08:43:08 2014	47	Jack Jezzro And Friends	Frosty The Snowman	Bossa Nova Christmas
Tue Jan 14 08:46:14 2014	49	Wayne Newton	Christmas Journey	Ultra-Lounge Christmas Cocktails Vol. 4
Tue Jan 14 08:48:41 2014	48	Tetsumi Nagaka	Feliz Navidad	The Reindeer Room: A Christmas Chillout
Tue Jan 14 08:53:11 2014	52	Peg La Centra	There's Frost On The Moon	The Complete Recordings 1934 -1937
Tue Jan 14 08:56:12 2014	51	Hot Toddy	Hark The Herald Angels Sing	holiday remixed: Reworked classics and originals from the Mistletoe Lounge
Tue Jan 14 08:59:17 2014	51	Lena Horn	Let It Snow Let It Snow Let It Snow [Suedo Jazz Remix]	Merry Mixmas
Tue Jan 14 09:01:56 2014	51	Herb Alpert	Sleigh Ride	Herb Alpert & The Tijuana Brass Christmas Album
Tue Jan 14 09:05:44 2014	49	Members Only	Christmas Eve	hOMe For The Holidays
Tue Jan 14 09:10:20 2014	51	Trembling Blue Stars	Christmas & Train-Trips & Things	A Certain Evening Light
Tue Jan 14 09:13:24 2014	47	Cssr State Philharmonic (Patrick Krouchian Remix)	Good King Wenceslas	Christmas Remixed 2
Tue Jan 14 09:18:43 2014	44	Billy Paul Williams Featuring Nicole Henry	The Holly And The Ivy	Reindeer Room Volume II - A Christmas Chillout
Tue Jan 14 09:23:55 2014	47	Joe Williams & Harry 'sweets'	Winter Weather	Together/Have a Good Time
Tue Jan 14 09:25:45 2014	46	Jacky Terrasson	Adeste Fideles, Little Drumer Boy Jam	Yule Be Boppin'
Tue Jan 14 09:29:17 2014	46	Sub Santa	O Christmas Tree (O Tannenbaum)	Reindeer Room Volume II - A Christmas Chillout
Tue Jan 14 09:33:57 2014	44	Late Night Alumni	Songs Of The Morning	hOMe For The Holidays
Tue Jan 14 09:38:10 2014	47	Jackie Gleason And Jack Marshall	I'll Be Home For Christmas, Baby It's Cold Outside	Ultra-Lounge: Christmas Cocktails, Part One
Tue Jan 14 09:42:20 2014	49	Jimmy Mcgriff	Santa Claus Is Coming To Town, White Christmas	Ultra-Lounge: Christmas Cocktails, Part One
Tue Jan 14 09:49:08 2014	48	Jack Jezzro Feat. Beegie Adair	Christmas Time Is Here (Feat.	n/a
Tue Jan 14 09:52:27 2014	49	J.A.C.E.	Angels We Have Heard	Mistletoe Lounge
Tue Jan 14 09:57:24 2014	53	Kay Starr	I've Got My Love To Keep Me Warm (Stuhr Remix)	A Six Degrees Collection: Christmas Remixed
Tue Jan 14 10:00:51 2014	52	Groovecatcher	O Come O Come Emmanuel	The Mistletoe Lounge
Tue Jan 14 10:05:56 2014	50	Kaskade	Peace On Earth	hOMe For The Holidays
Tue Jan 14 10:10:29 2014	51	Les Brown, Starlighters	I've Got My Love To Keep Me Warm, Jing-A-Ling	Ultra-Lounge: Christmas Cocktails 2
Tue Jan 14 10:15:38 2014	49	Nancy Wilson	That's What I Want For Christmas	Ultra Lounge: Christmas Cocktails Part 3
Tue Jan 14 10:17:52 2014	48	Tonal With Doris Day	Toyland	Holiday Chill
Tue Jan 14 10:20:39 2014	49	Jon Kennedy	A Child Is Born	The Reindeer Room: A Christmas Chillout
Tue Jan 14 10:24:12 2014	50	Rauder And Hobbs	Happy Christmas (War Is Over)	The Reindeer Room: A Christmas Chillout
Tue Jan 14 10:27:59 2014	49	Dean Martin	A Marshmallow World	Christmas With Dino
Tue Jan 14 10:30:36 2014	48	Herb Alpert & Jeff Lorber	Winter Wonderland	Jazz to the World: a Christmas Collection
Tue Jan 14 10:34:09 2014	48	Craig Taubman	Mi Ymaleil	The Reindeer Room: Finest Christmas Chillout - Not So Silent Night (Volume III)
Tue Jan 14 10:37:52 2014	47	Al Martino	Rudolph, The Red-Nosed Reindeer	Ultra Lounge: Christmas Cocktails Part 3
Tue Jan 14 10:40:43 2014	48	Mahalia Jackson (46bliss Remix)	Silent Night	Christmas Remixed 2
Tue Jan 14 10:44:09 2014	50	J-Boogie	Under The Christmas Tree	hOMe For The Holidays
Tue Jan 14 10:48:20 2014	49	Love Colony Feat. Six	White Christmas	The Reindeer Room: A Christmas Chillout
Tue Jan 14 10:52:21 2014	51	Space Gang	Christmas (Baby, Please Come Home)	Christmas Chill Out
Tue Jan 14 10:55:56 2014	50	Ferrante And Teicher	Brazillian Sleigh Bells	Ultra-Lounge Christmas Cocktails Vol. 4
Tue Jan 14 10:58:56 2014	52	Al Caiola & Riz Ortolani	Holiday On Skis	Ultra-Lounge: Christmas Cocktails, Part One
Tue Jan 14 11:01:24 2014	51	Eddie Dunstedter	Let It Snow, Rudolph, The Red-Nosed Reindeer	Ultra-Lounge: Christmas Cocktails 2
Tue Jan 14 11:06:22 2014	48	Jimmy Mc Griff	I Saw Mommy Kissing Santa Claus	Ultra-Lounge / Christmas Cocktails Volume II
Tue Jan 14 11:12:50 2014	47	Sergio Mendes & Brasil 66	The Christmas Song	Wonderland: Yulesville
Tue Jan 14 11:16:56 2014	45	Charles Brown (Ohmega Watts Remix)	I'll Be Home For Christmas	Christmas Remixed 2
Tue Jan 14 11:20:32 2014	43	Cathedral Brass	Joy To The World (Mocean Worker Remix)	A Six Degrees Collection: Christmas Remixed
Tue Jan 14 11:24:34 2014	42	Al Di Meola	The First Noel	Winter Nights
Tue Jan 14 11:27:41 2014	43	Red Connection	O' Tannenbaum [Oh, Dancing Tree Mix]	Holiday Remixed: Reworked classics and originals from the Mistletoe Lounge
Tue Jan 14 11:30:56 2014	43	Jimmy Smith	Santa Claus Is Coming To Town	Christmas '64
Tue Jan 14 11:36:14 2014	43	Casey Nefey	Psyonics Night	hOme for the Holidays
Tue Jan 14 11:40:24 2014	43	Stan Kenton	What Is A Santa Claus	Ultra-Lounge: Christmas Cocktails 2
Tue Jan 14 11:42:47 2014	44	Pleasant Grove Minstrels	What Child Is This	hOMe For The Holidays
Tue Jan 14 11:46:34 2014	46	Duke Ellington	Jingle Bells (Robbie Hardkiss Remix)	A Six Degrees Collection: Christmas Remixed
Tue Jan 14 11:50:22 2014	50	Lou Rawls	Merry Christmas, Baby	Ultra-Lounge: Christmas Cocktails 2
Tue Jan 14 11:52:54 2014	46	Michael Franks	Let It Snow!  Let It Snow!  Le	n/a
Tue Jan 14 11:57:00 2014	47	Jack Johnson	Rudolph The Red Nosed Reindeer	Maybe This Christmas
Tue Jan 14 11:59:05 2014	48	Edmundo Ros	My Favorite Things	Hollywood Cha Cha Cha/Broadway Goes Latin
Tue Jan 14 12:01:18 2014	49	Pink House	Have Yourself A Merry Little Christmas	Christmas Chill Out
Tue Jan 14 12:05:00 2014	48	Ventures	Frosty The Snowman	The Ventures' Christmas Album
Tue Jan 14 12:06:58 2014	47	Rudolph & Blitzen	Suo Gan (Traditional Welsh Tune)	Reindeer Room Volume II - A Christmas Chillout
Tue Jan 14 12:11:18 2014	46	Kaskade	Still Still Still	hOMe For The Holidays
Tue Jan 14 12:15:21 2014	48	Lenny B (Featuring David Verbist)	Feliz Navidad	The Mistletoe Lounge
Tue Jan 14 12:19:57 2014	46	Juan Atkins	Snowflakes Falling (Juan Atkins Mix)	Christmas Eclectic
Tue Jan 14 12:24:24 2014	46	Ray Anthony	Christmas Kisses	Ultra-Lounge: Christmas Cocktails, Part One
Tue Jan 14 12:26:19 2014	46	Oscar Peterson	God Rest Ye Merry Gentlemen	All I Want for Christmas is Jazz
Tue Jan 14 12:29:38 2014	46	11 Acorn Lane	Jingle Bells	Happy Holy Days
Tue Jan 14 12:32:28 2014	46	Aaron Charles	Little Drummer Boy	The Reindeer Room: A Christmas Chillout
Tue Jan 14 12:39:59 2014	45	Louis Prima	Shake Hands With Santa	Swingin' Christmas
Tue Jan 14 12:42:38 2014	44	Sunday People	Ask Yourself	Holiday Remixed: Reworked Classics And Originals From The Mistletoe Lounge
Tue Jan 14 12:47:52 2014	43	Neurobic (Featuring Janja Hvala)	Silent Night	The Mistletoe Lounge
Tue Jan 14 12:51:36 2014	45	Fever Audio	Lil' Drummer Boy [Big Drummer Man Remix]	Holiday Remixed: Reworked Classics And Originals From The Mistletoe Lounge
Tue Jan 14 12:56:52 2014	42	Capitol Studio Orchestra	Cha-Cha All The Way	Ultra-Lounge: Christmas Cocktails, Part One
Tue Jan 14 12:59:09 2014	40	Frank Sinatra	Hark The Herald Angels Sing	Christmas With The Rat Pack
Tue Jan 14 13:01:28 2014	40	Caiola & Ortolani, Jimmy Mc Griff	Sleigh Ride, Jingle Bells	Ultra-Lounge - Christmas Cocktails, Part Two
Tue Jan 14 13:07:31 2014	44	Ronnie Aldridge	Sleigh Ride	A Bachelor Pad Christmas
Tue Jan 14 13:10:13 2014	44	Dean Martin	Let It Snow Let It Snow Let It Snow	Christmas With Dino
Tue Jan 14 13:11:57 2014	44	Spooky Monkey Featuring Harmony	She Won't Be Home	Reindeer Room Volume II - A Christmas Chillout
Tue Jan 14 13:16:24 2014	40	Phantom Planet	Winter Wonderland	Maybe This Christmas
Tue Jan 14 13:18:55 2014	41	Found Sound Orchestra	Four Xmas	Christmas Midgets
Tue Jan 14 13:22:26 2014	39	Julie London	I'd Like You For Christmas	Ultra-Lounge: Christmas Cocktails, Part One
Tue Jan 14 13:25:02 2014	40	Sixth Finger	The Christmas Song	Christmas Chill Out
Tue Jan 14 13:28:56 2014	42	Paul Mauriat And His Orchestra	O' Tannenbaum (O' Christmas Tree)	The Christmas Album
Tue Jan 14 13:30:43 2014	40	Andy Williams	It's The Most Wonderful Time Of The Year (A Shrift Remix)	A Six Degrees Collection: Christmas Remixed
Tue Jan 14 13:34:26 2014	42	Al Di Meola	Carol Of The Bells	Winter Nights
Tue Jan 14 13:38:37 2014	41	Carmen Mc Rae & Sammy Davis Jr.	Baby, It's Cold Outside	Ultra-Lounge: Christmas Cocktails, Part 3
Tue Jan 14 13:41:43 2014	44	June Christy	The Merriest [Thunderball Mix]	Merry Mixmas
Tue Jan 14 13:45:11 2014	42	Esquivel	White Christmas	Swingin' Christmas
Tue Jan 14 13:46:49 2014	41	Lena Horne	Santa Claus Is Coming To Town	Ultra Lounge: Christmas Cocktails Part 3
Tue Jan 14 13:49:24 2014	40	Madison Park	Winter Wonderland (Vocal Mix)	The Mistletoe Lounge
Tue Jan 14 13:53:12 2014	39	Jo Stafford	Winter Weather	Wonderland: Cool December, A Warm And Fuzzy Winter
Tue Jan 14 13:54:47 2014	39	Zigo Feat. Joan Rochette	Sleigh Ride	The Reindeer Room: A Christmas Chillout
Tue Jan 14 14:00:24 2014	39	Charles Brown	Merry Christmas Baby (Mno Remix)	A Six Degrees Collection: Christmas Remixed
Tue Jan 14 14:05:18 2014	42	Vince Guaraldi Trio	O Tannenbaum	A Charlie Brown Christmas
Tue Jan 14 14:10:10 2014	42	Arthur Lyman	The Little Drummer Boy	With A Christmas Vibe
Tue Jan 14 14:12:27 2014	42	Nacho Marco	Blizzard	hOMe For The Holidays Volume Two
Tue Jan 14 14:16:00 2014	41	Jon Kennedy	The Goose Is Getting Fat	Reindeer Room Volume II - A Christmas Chillout
Tue Jan 14 14:20:21 2014	45	Tex Beneke	A Root'n Toot'n Santa Claus	Swingin' Christmas
Tue Jan 14 14:23:10 2014	43	Kay Starr	(Everybody's Waitin' For) The Man With The Bag	Swingin' Christmas
Tue Jan 14 14:25:49 2014	46	Nancy Wilson	The Christmas Waltz	Ultra-Lounge: Christmas Cocktails 2
Tue Jan 14 14:28:18 2014	45	Space Gang	O Come, All Ye Faithful	Christmas Chill Out
Tue Jan 14 14:31:09 2014	43	Montesco	O Holy Night Featuring Laurent Caillat	hOMe For The Holidays Volume Two
Tue Jan 14 14:35:24 2014	43	Tonal With Vic Damone	Silent Night	Holiday Chill
Tue Jan 14 14:36:39 2014	42	Inverse Cinematics	The First Noel	The Reindeer Room: A Christmas Chillout
Tue Jan 14 14:42:13 2014	41	Eden Atwood	Let It Snow, Let It Snow, Let it snow	A Concord Jazz Christmas
Tue Jan 14 14:46:20 2014	51	Jack Jezzro Feat. Lori Mechem	White Christmas (Feat. Lori Me	n/a
Tue Jan 14 14:50:11 2014	43	Bing Crosby	Happy Holidays (Beef Wellington Remix)	A Six Degrees Collection: Christmas Remixed
Tue Jan 14 14:53:26 2014	42	Badly Drawn Boy	Donna & Blitzen	Maybe This Christmas Too?
Tue Jan 14 14:57:30 2014	42	Kabanjak	Holy Night	n/a
Tue Jan 14 15:01:18 2014	47	Peggy Lee	Winter Wonderland	Ultra-Lounge: Christmas Cocktails, Part One
Tue Jan 14 15:03:00 2014	43	Rauder And Hobbs	Do You Hear What I Hear	Reindeer Room Volume II - A Christmas Chillout
Tue Jan 14 15:08:13 2014	42	Bryan Ogden	God Rest Ye Merry Gentlemen	Holiday Remixed
Tue Jan 14 15:12:09 2014	41	Forro In The Dark	Santa Claus Is Coming	Forro Christmas EP
Tue Jan 14 15:14:27 2014	41	Karmacoda	Baby It's Cold Outside	n/a
Tue Jan 14 15:19:12 2014	41	GrooveOholics	O Come All Ye Faithful	The Mistletoe Lounge
Tue Jan 14 15:22:59 2014	39	Kurt Elling	Cool Yule	Yule Be Boppin'
Tue Jan 14 15:26:27 2014	40	Frank Sinatra	I Believe	Christmas With The Rat Pack
Tue Jan 14 15:28:52 2014	41	Source	Awaken	Holiday Remixed
Tue Jan 14 15:33:16 2014	42	Lou Rawls	Have Yourself A Merry Little Christmas [Away Team Reamix]	Christmas Is the Time
Tue Jan 14 15:37:11 2014	42	Pizarelli, John	What Are You Doing New Year's Eve	Wonderland: Cool December, A Warm And Fuzzy Winter
Tue Jan 14 15:41:15 2014	40	Mel Torme	The Christmas Song (Michael Kessler Open Fire Mix)	A Six Degrees Collection: Christmas Remixed
Tue Jan 14 15:44:45 2014	40	Herb Alpert	The Christmas Song	Herb Alpert & The Tijuana Brass Christmas Album
Tue Jan 14 15:48:17 2014	41	Perfect Project	Santa Baby	The Mistletoe Lounge
Tue Jan 14 15:51:29 2014	40	Manhattan Transfer	Snowfall	The Christmas Album
Tue Jan 14 15:56:57 2014	37	Shawn Lee's Ping Pong Orchestra	Jingle Bells	A Very Ping Pong Christmas: Funky Treats From Santa's Bag (Ubiquity Records)
Tue Jan 14 16:00:12 2014	38	Groovy Waters	Little Drummer Boy	Christmas Chill Out
Tue Jan 14 16:03:20 2014	37	Louis Armstrong & The All Stars	Christmas Night In Harlem	Swingin' Christmas
Tue Jan 14 16:05:48 2014	39	Oscar Peterson	Have Yourself A Merry Little C	An Oscar Peterson Christmas
Tue Jan 14 16:09:36 2014	38	Jack Jezzro And Friends	Santa Claus Is Coming To Town	Bossa Nova Christmas
Tue Jan 14 16:13:06 2014	37	Nacho Marco	Adore	hOMe For The Holidays Volume Two
Tue Jan 14 16:16:58 2014	36	Tonal With Burl Ives	Have A Holly Jolly Christmas	Holiday Chill
Tue Jan 14 16:18:17 2014	38	Ella Fitzgerald	Sleigh Ride	Wonderland: Cool December, A Warm And Fuzzy Winter
Tue Jan 14 16:21:10 2014	38	Louis Armstrong & The Commanders	'Zat You Santa Claus	Swingin' Christmas
Tue Jan 14 16:23:58 2014	41	Tonal With Ella Fitzgerald	Frosty The Snowman	Holiday Chill
Tue Jan 14 16:26:10 2014	41	George Winston	Carol Of The Bells	December: Anniversary Edition
Tue Jan 14 16:30:10 2014	41	Dr.M	Silent Night	The Reindeer Room: A Christmas Chillout
Tue Jan 14 16:35:06 2014	41	Connie Francis	Winter Wonderland	Christmas Cheer
Tue Jan 14 16:37:46 2014	40	Vince Guaraldi Trio	Christmas Time Is Here [Markus Enochson Remix]	Merry Mixmas
Tue Jan 14 16:40:59 2014	43	Kubris Blumen	We Three Kings	Reindeer Room Volume II - A Christmas Chillout
Tue Jan 14 16:46:15 2014	42	Softies	Holiday In Rhode Island	Holiday In Rhode Island
Tue Jan 14 16:48:10 2014	39	Found Sound Orchestra	Sleighing Bells	Christmas Midgets
Tue Jan 14 16:51:19 2014	38	Ferrante And Teicher & Les Baxter	Sleigh Ride, Santa Claus' Party	Ultra-Lounge: Christmas Cocktails 2
Tue Jan 14 16:55:32 2014	39	Eddie Dunstedter	Silver Bells	Ultra-Lounge Christmas Cocktails Vol. 4
Tue Jan 14 16:57:18 2014	40	Bing Crosby	Winter Wonderland [Bent Remix]	Merry Mixmas
Tue Jan 14 17:00:13 2014	40	Ituana & Sixth Finger	White Christmas	Christmas Chill Out
Tue Jan 14 17:03:12 2014	40	Caribbean Jazz Project	Angels We Have Heard On High	Latin Jazz Christmas
Tue Jan 14 17:07:55 2014	40	Myntee	Hard Candy Christmas	Reindeer Room Volume II - A Christmas Chillout
Tue Jan 14 17:12:36 2014	40	Hot Toddy	Hark The Herald Angels Sing	holiday remixed: Reworked classics and originals from the Mistletoe Lounge
Tue Jan 14 17:15:50 2014	41	Dean Martin	Let It Snow Let It Snow Let It Snow (Bonus Alternate Version)	Christmas With Dino
Tue Jan 14 17:17:42 2014	40	Julie London	I've Got My Love To Keep Me Warm	Ultra Lounge: Christmas Cocktails Part 3
Tue Jan 14 17:21:50 2014	45	Sunday People	The First Noel	The Mistletoe Lounge
Tue Jan 14 17:27:07 2014	41	Tonal With Bing Crosby	A Time To Be Jolly	Holiday Chill
Tue Jan 14 17:29:08 2014	44	Bob Francis	That Swingin' Manger	Swingin' Christmas
Tue Jan 14 17:31:28 2014	45	Hollyridge Strings	Little Saint Nick	Ultra-Lounge Christmas Cocktails Vol. 4
Tue Jan 14 17:33:37 2014	41	Jimmy Smith	The Christmas Song	Christmas '64
Tue Jan 14 17:38:05 2014	41	David Rose	Medley Toyland, Silent Night, Oh Come All Ye Faithful	Christmas with the Royal Philharmonic Orchestra
Tue Jan 14 17:41:09 2014	39	Urban Love	Let It Snow	Christmas Chill Out
Tue Jan 14 17:44:11 2014	41	Billy Paul Williams	Ye Merry Gents	The Mistletoe Lounge
Tue Jan 14 17:48:17 2014	40	Love Colony Feat. Six	Christmas Is A Feeling In Your Heart	The Reindeer Room: A Christmas Chillout
Tue Jan 14 17:51:10 2014	40	June Christy	The Merriest	Ultra-Lounge: Christmas Cocktails 2
Tue Jan 14 17:53:17 2014	41	Rithma	Pyscho Jingle Funk	hOMe For The Holidays
Tue Jan 14 17:57:57 2014	40	J.A.C.E.	Angels We Have Heard	Mistletoe Lounge
Tue Jan 14 18:02:52 2014	38	Al Velilla	Jingle Beats	hOMe For The Holidays Volume Two
Tue Jan 14 18:07:15 2014	38	Trembling Blue Stars	Christmas & Train-Trips & Things	A Certain Evening Light
Tue Jan 14 18:10:21 2014	40	Jack Grassel	Sleigh Ride	All I Want for Christmas is Jazz
Tue Jan 14 18:16:08 2014	44	Tony Bennett	My Favourite Things	Platinum Christmas 3
Tue Jan 14 18:19:22 2014	44	Groovecatcher	O Come O Come Emmanuel	The Mistletoe Lounge
Tue Jan 14 18:24:27 2014	44	Tetsui Nagaka	Faithful Ye Come	Reindeer Room Volume II - A Christmas Chillout
Tue Jan 14 18:28:09 2014	43	Jacky Terrasson	Adeste Fideles, Little Drumer Boy Jam	Yule Be Boppin'
Tue Jan 14 18:31:30 2014	42	Craig Taubman	Maoz Tzur	The Reindeer Room: Finest Christmas Chillout - Not So Silent Night (Volume III)
Tue Jan 14 18:34:42 2014	41	Rosemary Clooney (Mno Remix)	Have Yourself A Very Merry Christmas	Christmas Remixed 2
Tue Jan 14 18:38:32 2014	42	Jeff Lins	Little Drummer Boy	Concord Jazz Christmas 2
Tue Jan 14 18:42:26 2014	40	Nancy Wilson	What Are You Doing New Years Eve	Ultra-Lounge: Christmas Cocktails, Part One
Tue Jan 14 18:44:45 2014	40	Les Brown And His Band Of Renown	The Nutcracker Suite	Ultra-Lounge / Christmas Cocktails
Tue Jan 14 18:51:17 2014	42	J-Boogie	Dance Of The Snowflake	hOMe For The Holidays Volume Two
Tue Jan 14 18:56:33 2014	39	Ella Fitzgerald	Let It Snow, Let It Snow, Let It Snow	Ella Wishes You a Swinging Christmas [Remastered]
Tue Jan 14 18:59:09 2014	37	Moog Machine	We Wish You A Merry Christmas	Christmas Becomes Electric
Tue Jan 14 19:00:27 2014	36	Zigo	God Rest Ye Merry Gentlemen	The Reindeer Room: A Christmas Chillout
Tue Jan 14 19:04:19 2014	36	Thorns	Silent Night	Crown Jewels
Tue Jan 14 19:06:57 2014	36	Electric Tabernacle Symphony	Dreaming Of Santa	hOMe For The Holidays Volume Two
Tue Jan 14 19:10:25 2014	35	Rene Marie	Winter Wonderland	Wonderland: Cool December, A Warm And Fuzzy Winter
Tue Jan 14 19:13:17 2014	35	Frank Sinatra	Have Yourself A Merry Little Christmas	Christmas With The Rat Pack
Tue Jan 14 19:16:44 2014	34	Doris Day	Let It Snow Let It Snow Let It Snow	The Doris Day Christmas Album
Tue Jan 14 19:19:50 2014	34	Lionel Hampton Orchestra	Boogie Woogie Santa Claus	Swingin' Christmas
Tue Jan 14 19:22:32 2014	35	Al Martino	Rudolph, The Red-Nosed Reindeer	Ultra Lounge: Christmas Cocktails Part 3
Tue Jan 14 19:25:18 2014	36	Morgan, G & Christine	Jingle Bells	Christmas Chill Out
Tue Jan 14 19:29:08 2014	36	Jack Jezzro And Friends	Let It Snow! Let It Snow! Let	Bossa Nova Christmas
Tue Jan 14 19:32:40 2014	37	Vince Guaraldi Trio	Christmas Time Is Here	A Charlie Brown Christmas
Tue Jan 14 19:38:36 2014	38	Jack Jones	Mistletoe And Holly	Swingin' Christmas
Tue Jan 14 19:40:11 2014	39	Ray Anthony	A Marshmallow World	Ultra Lounge: Christmas Cocktails Part 3
Tue Jan 14 19:43:06 2014	39	Cssr State Philharmonic (Patrick Krouchian Remix)	Good King Wenceslas	Christmas Remixed 2
Tue Jan 14 19:48:23 2014	41	Al Di Meola	Greensleeves	Winter Nights
Tue Jan 14 19:51:08 2014	41	Dean Martin	I've Got My Love To Keep Me Warm	Christmas With The Rat Pack
Tue Jan 14 19:53:42 2014	40	Martin Denny	Exotic Night	Ultra-Lounge: Christmas Cocktails 2
Tue Jan 14 19:55:56 2014	39	Red Connection	O' Tannenbaum [Oh, Dancing Tree Mix]	Holiday Remixed: Reworked classics and originals from the Mistletoe Lounge
Tue Jan 14 19:59:06 2014	39	Al Caiola & Riz Ortolani	Holiday On Skis	Ultra-Lounge: Christmas Cocktails, Part One
Tue Jan 14 20:01:30 2014	39	Manhattan Transfer	Happy Holiday, The Holiday Season (Medley)	The Christmas Album
Tue Jan 14 20:05:26 2014	38	Arthur Lyman	Rudolph The Red-Nosed Reindeer	With A Christmas Vibe
Tue Jan 14 20:06:39 2014	38	Lou Rawls	Christmas Is	Ultra-Lounge: Christmas Cocktails, Part One
Tue Jan 14 20:09:47 2014	38	Swingle Singers	Christmas Song	Live in Japan
Tue Jan 14 20:12:47 2014	37	Louis Armstrong And Velma Middleton	Baby, It's Cold Outside (Mulato Beat Remix)	A Six Degrees Collection: Christmas Remixed
Tue Jan 14 20:17:14 2014	38	Vic Damone	It's A Marshmallow World	Swingin' Christmas
Tue Jan 14 20:19:16 2014	38	Billy Paul Williams Featuring Nicole Henry	Santa Claus Is Coming To Town	Reindeer Room Volume II - A Christmas Chillout
Tue Jan 14 20:23:27 2014	38	Lenny B (Featuring David Verbist)	Feliz Navidad	The Mistletoe Lounge
Tue Jan 14 20:27:57 2014	40	Sammy Davis Jr.	The Christmas Song	Christmas With The Rat Pack
Tue Jan 14 20:31:16 2014	42	Patti Page (Rondo Brothers Remix)	Frosty The Snowman	Christmas Remixed 2
Tue Jan 14 20:35:09 2014	43	Bob Atcher, Dinning Sisters	Christmas Island	Ultra-Lounge: Christmas Cocktails 2
Tue Jan 14 20:37:26 2014	43	Bing Crosby (Kaskade Remix)	White Christmas	Christmas Remixed 2
Tue Jan 14 20:40:52 2014	44	Herb Alpert	The Bell That Couldn't Jingle	Herb Alpert & The Tijuana Brass Christmas Album
Tue Jan 14 20:43:40 2014	42	Nat King Cole Trio	All I Want For Christmas (Is My Two Front Teeth)	Ultra-Lounge: Christmas Cocktails 2
Tue Jan 14 20:46:08 2014	41	Craig Taubman	Mi Ymaleil	The Reindeer Room: Finest Christmas Chillout - Not So Silent Night (Volume III)
Tue Jan 14 20:49:41 2014	40	Rudolph & Blitzen	Suo Gan (Traditional Welsh Tune)	Reindeer Room Volume II - A Christmas Chillout
Tue Jan 14 20:54:11 2014	41	Edmundo Ros	My Favorite Things	Hollywood Cha Cha Cha/Broadway Goes Latin
Tue Jan 14 20:56:11 2014	40	Blitzen Trapper	Christmas Is Coming Soon	I'll Stay Til After Christmas
Tue Jan 14 20:59:11 2014	40	11 Acorn Lane	Deck The Halls	Happy Holy Days
Tue Jan 14 21:01:19 2014	43	Frank Sinatra	The First Noel	Christmas With The Rat Pack
Tue Jan 14 21:03:55 2014	44	Johnny Mercer	Winter Wonderland (Rise Ashen's Brazilian Beach Mix)	A Six Degrees Collection: Christmas Remixed
Tue Jan 14 21:07:16 2014	40	Jon Kennedy	A Child Is Born	The Reindeer Room: A Christmas Chillout
Tue Jan 14 21:10:45 2014	40	Jo Stafford	The Christmas Blues	Swingin' Christmas
Tue Jan 14 21:13:15 2014	39	Jack Mcduff	Winter Wonderland	A Concord Jazz Christmas 2
Tue Jan 14 21:16:56 2014	36	Vince Guaraldi Trio	Christmas Time Is Here (Vocal)	A Charlie Brown Christmas
Tue Jan 14 21:19:43 2014	36	Aaron Charles	Little Drummer Boy	The Reindeer Room: A Christmas Chillout
Tue Jan 14 21:27:16 2014	37	Berlin Symphony Orchestra (Red Baron Remix)	Dance Of The Sugar Plum Fairy	Christmas Remixed 2
Tue Jan 14 21:30:07 2014	36	Dj Trax	Have Yourself A Merry Little Christmas	Reindeer Room Volume II - A Christmas Chillout
Tue Jan 14 21:35:08 2014	38	Neurobic (Featuring Janja Hvala)	Silent Night	The Mistletoe Lounge
Tue Jan 14 21:38:44 2014	38	Bing Crosby And Ella Fitzgerald (John Beltran Remix)	Rudolph, The Red-Nosed Reindeer	Christmas Remixed 2
Tue Jan 14 21:42:11 2014	38	Wayne Newton	Let It Snow Let It Snow Let It Snow	Ultra Lounge: Christmas Cocktails Part 3
Tue Jan 14 21:44:21 2014	39	Carmen Mc Rae & Sammy Davis Jr.	Baby, It's Cold Outside	Ultra-Lounge: Christmas Cocktails, Part 3
Tue Jan 14 21:47:24 2014	40	Sunday People	Ask Yourself	Holiday Remixed: Reworked Classics And Originals From The Mistletoe Lounge
Tue Jan 14 21:52:45 2014	40	Holluridge Strings	Jingle Bells, Jingle Bell Rock	Ultra-Lounge: Christmas Cocktails, Part One
Tue Jan 14 21:57:43 2014	40	Nat King Cole	All I Want For Christmas [Mj Cole Remix]	Merry Mixmas
Tue Jan 14 22:01:09 2014	39	Sub Santa	Jingle Bells	The Reindeer Room: A Christmas Chillout
